faculty,building_name,address,institution_code
ALL,Kampus Depok,"Jalan Margonda Raya Nomor 545, Depok",quipper-90
ALL,Kampus Utama,"Jalan Jatiwaringin Nomor 2, Cipinang Melayu, Makasar, Jakarta Timur",quipper-90
ALL,Kampus Cengkareng,"Jalan Kamal Raya Nomor 18, Ringroad Barat, Cengkareng, Jakarta Barat",quipper-90
ALL,Kampus Damai,"Jalan Damai Nomor 8, Warung Jari Barat (Margasatwa), Jakarta Selatan",quipper-90
ALL,Kampus Kramat 18,"Jalan Kramat Raya Nomor 18, Jakarta Pusat",quipper-90
ALL,Kampus Bekasi,"Jalan Raya Kaliabang Nomor 8, Perwira, Bekasi Utara",quipper-90
ALL,Kampus Utama,"Jl. Raya Pasar Minggu, Kecamatan Pasar Minggu, Jakarta Selatan, Jakarta 12520",quipper-91
ALL,Kampus Utama,"Jalan Soekarno Hatta, Nomor 07 Pare, Kediri, Jawa Timur",quipper-92
ALL,Kampus Diponegoro,"Jl. Diponegoro No. 74
Jakarta Pusat 10430",quipper-93
ALL,Kampus 2,"Pombewe, Kecamatan Sigi Biromaru, Kabupaten Sigi, Sulawesi Tengah 94362",quipper-94
ALL,Kampus 1,"Jalan Diponegoro Nomor 23, Lere, Kecamatan Palu Barat, Kota Palu, Sulawesi Tengah 94221, Indonesia",quipper-94
ALL,Kampus Utama,Jl. Balai Rakyat Utan Kayu Kecamatan Matraman Jakarta Timur 13120,quipper-95
ALL,Kampus Utama,"Jalan G. Obos X Palangka Raya
Kalimantan Tengah, 73112",quipper-96
ALL,Kampus Utama,"Jl. Raya Jatiwaringin.
Jakarta Timur.
Indonesia.",quipper-97
ALL,Kampus Utama,"Jl. Raya Mawar Merah No.23,
Pondok Kopi. Jakarta Timur.",quipper-98
ALL,Kampus Utama (A),Jl. Protokol Halim Perdanakusuma Komplek Bandara Halim Perdanakusuma Jakarta Timur 13610,quipper-99
ALL,Kampus B,"Jl. Angkasa, Komplek Angkasa
Halim Perdanakusuma
Jakarta Timur 13610",quipper-99
ALL,Kampus Utama,"Jalan Setia Budi Nomor 85 Madiun, Jawa Timur, Indonesia",quipper-100
ALL,Kampus Cawang,"Jl. Mayjen Sutoyo No.2 Cawang, Jakarta Timur 13630",quipper-101
ALL,Kampus Diponegoro,"Jl.Diponegoro No. 84-86, Jakarta Pusat",quipper-101
ALL,Kampus Utama,"Jl. Arief Rachman Hakim 51, Sukolilo, Surabaya 60117",quipper-102
ALL,Kampus Utama,"Bumimoro, Morokrembangan, Surabaya 60187",quipper-103
Pascasarjana,Kampus Pascasarjana,"Jl. Kenyeri No. 57, Denpasar, Bali",quipper-104
Dharma Acarya,Kampus Utama,"Jl. Ratna No.51, Tonja, Kec. Denpasar Utara, Kota Denpasar, Bali 80237",quipper-104
Dharma Duta,Kampus Utama,"Jl. Ratna No.51, Tonja, Kec. Denpasar Utara, Kota Denpasar, Bali 80237",quipper-104
ALL,Kampus Bangli,"Jl. Nusantara Kubu, Kabupaten Bangli, Bali",quipper-104
Brahma Widya,Kampus Fakultas Brahma Widya,"Jl. Kenyerti Gang Sekar Kemudia No. 2, Denpasar, Bali",quipper-104
ALL,Kampus A,"Jl. Cipinang Besar No.2, RT.1/RW.1, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur,13410.",quipper-105
ALL,Kampus B,Jl. Puri Kembangan No.2 Kedoya Kebon Jeruk Jakarta Barat.,quipper-105
ALL,Kampus Utama,"Jl. Menur Pumpungan 30, Surabaya 60118",quipper-106
Ma'had Aly Riyadhul Jannah,STAI Ma'had Aly Riyadhul Jannah,"Jln. Garuda No. 32 Batujaya, Batuceper, Kota Tangerang",quipper-107
ALL,Kampus Utama,"Jalan Edutown BSD City Serpong, Pagedangan, Kecamatan Pagedangan, Kabupaten Tangerang, Banten 15339",quipper-108
ALL,Kampus 1,"Jalan Kusuma Bangsa Nomor 9, Panjang Baru, Kecamatan Pekalongan Utara, Kota Pekalongan, Jawa Tengah 51141",quipper-109
ALL,Kampus 2,"Jalan Pahlawan KM.5, Rowolaku, Kajen, Pekalongan, Jawa Tengah",quipper-109
ALL,Kampus Utama,"Jl. Raya Beji Karangsalam No.25, Kedungbanteng, Banyumas",quipper-110
ALL,Kampus Utama,"Jalan Cengger Ayam Nomor 24, Tulusrejo, Kecamatan Lowokwaru, Kota Malang, Jawa Timur 65141",quipper-111
ALL,Kampus Wiyung,"Jl. Raya Menganti Keramat 133, Wiyung, Surabaya",quipper-112
ALL,Kampus Benowo,"Jalan Raya Benowo 1-3, Pakal, Surabaya",quipper-112
ALL,Kampus Pegangsaan,"Jl. Pegangsaan Timur No. 17a, Menteng, Jakarta Pusat 10310",quipper-113
ALL,Kampus Kimia,"Jl. Kimia No. 20. Menteng, Jakarta Pusat 10320",quipper-113
ALL,Kampus Wolter,"Jl. Wolter Monginsidi No. 84AE, Kebayoran Baru, Jakarta Selatan 12170",quipper-113
ALL,Kampus Utama,"Jalan Telaga Warna, Tlogomas
Malang, Jawa Timur, 65144",quipper-114
ALL,Kampus 9,"Jl. Dewi Sartika No. 1 Debong Kulon RT. 001 / RW. 001, Tegal Selatan, Debong Kulon, Tegal",quipper-115
ALL,Kampus 1,"Jl. Tirto Agung Pedalangan, Banyumanik, Semarang 50268",quipper-115
ALL,Kampus 4,"Jl. Ahmad Yani, Ketanggar, Karangjati, Blora",quipper-115
ALL,Kampus 5,"Jl. Perintis Kemerdekaan, Magelang",quipper-115
ALL,Kampus 3,"Jl. Wolter Monginsidi No. 115, Pedurungan,Semarang",quipper-115
ALL,Kampus 6,"Jl. Perintis Kemerdekaan No.5, Pekalongan",quipper-115
ALL,Kampus 8,"Jl. Adipati Mercy, Purwokerto",quipper-115
ALL,Kampus 7,"Jl. Raya Baturraden KM.12, Kabupaten Banyumas",quipper-115
ALL,Kampus 10,"Jl. Laut No.21, Patukangan, Kendal, Kabupaten Kendal",quipper-115
ALL,Kampus Utama,"Jalan R.A.A. Wiranatakusumah 7 Baleendah, Kabupaten Bandung 40258",quipper-116
ALL,Kampus Utama,"Jl. Letjend Ibrahim Adjie No. 180, Sindang Barang, Bogor Barat",quipper-117
ALL,Kampus Utama,"Jl. Kebonsari Elveka V, Kebonsari, Kec. Jambangan, Kota Surabaya, Jawa Timur 60232",quipper-118
ALL,Kampus Utama,"Jl. Buaran II No.30 A, Klender, Duren Sawit - Jakarta Timur",quipper-119
ALL,Kampus Utama,"Jalan Karimata No. 49, Kecamatan Sumbersari, Jember, Jawa Timur",quipper-120
ALL,Kampus III,"Jalan Taman Borobudur Indah Nomor 1, Mojolangu, Kecamatan Lowokwaru, Kota Malang, Jawa Timur 65142",quipper-121
ALL,Kampus II,Jalan Borobudur Nomor 35 Malang,quipper-121
ALL,Kampus Utama,"Komplek Indonesia Peace and Security Center (IPSC), Sentul, Bogor, Jawa Barat",quipper-122
ALL,Kampus Utama,"Jalan Sungai Musi Km. 9, Kecamatan Tanete Riattang, Kabupaten Bone, Sulawesi Selatan",quipper-123
ALL,Kampus Utama,"Jl. Soekarno Hatta Tlogosari, Semarang 59160",quipper-124
ALL,Kampus Utama,"Jl. S. Supriadi No.22, Sukun, Kec. Sukun, Malang, Jawa Timur 65147",quipper-125
ALL,Kampus Utama,Jalan Serayu Nomor 79 Madiun 63133,quipper-126
ALL,Kampus 2,"Jalan Poros Makale Makassar KM.11, RW.5, Buntu Tangti, Kec. Mengkendek, Kabupaten Tana Toraja, Sulawesi Selatan 91871",quipper-127
ALL,Kampus 1,"Taparan Utara, Kec. Rantetayo, Kabupaten Tana Toraja, Sulawesi Selatan 91862",quipper-127
ALL,Kampus Kolaka,Jalan Pemuda Nomor 339 Kelurahan Tahoa Kolaka Sulawesi Tenggara Indonesia,quipper-128
ALL,Kampus Buton Tengah,"Dusun Lakahoo Desa Wakambangura 2, Kecamatan Mawasangka, Kabupaten Buton Tengah, Sulawesi Tenggara 93762",quipper-128
ALL,Kampus Utama,"Jalan Ngagel Jaya Selatan 169, Surabaya",quipper-129
Ekonomi dan Bisnis,Universtias Yatsi Madani,"Jln. Aria Santika, No. 40A, Kel. Margasari, Kec. Karawaci, Kota Tangerang - Banten 15113",quipper-130
Kesehatan,Universtias Yatsi Madani,"Jln. Aria Santika, No. 40A, Kel. Margasari, Kec. Karawaci, Kota Tangerang - Banten 15113",quipper-130
Sains dan Teknologi,Universtias Yatsi Madani,"Jln. Aria Santika, No. 40A, Kel. Margasari, Kec. Karawaci, Kota Tangerang - Banten 15113",quipper-130
ALL,Kampus Utama,"Jl. Pangeran Sogiri No. 283, Tanah Baru, Bogor Utara, Jawa Barat 16154",quipper-131
ALL,Kampus Utama,"Jalan Sutorejo No 59,
Surabaya, Jawa Timur,
Indonesia 60113",quipper-132
ALL,Kampus Utama,Jl. Mayjen Haryono 193 Malang 65144,quipper-133
ALL,Kampus Utama,"Jl. Simpang Candi Panggung No. 133, Malang, Jawa Timur",quipper-134
Fakultas Ekonomi dan Bisnis Islam,Universitas Cendekia Abditama (UCA),"Perawat, Pengasuh Bayi/ Anak, Instruktur Perawat, Pekerja Sosial Medis, Perawat Lansia, Perawat Gigi, Terapis Wicara, Teknisi Radiologi Medis, Fisioterapis, Perawat Kesehatan Mental",quipper-135
Fakultas Ilmu Keperawatan,Universitas Cendekia Abditama (UCA),"Perawat, Pengasuh Bayi/ Anak, Instruktur Perawat, Pekerja Sosial Medis, Perawat Lansia, Perawat Gigi, Terapis Wicara, Teknisi Radiologi Medis, Fisioterapis, Perawat Kesehatan Mental",quipper-135
Fakultas Tarbiyah dan Ilmu Keguruan,Universitas Cendekia Abditama (UCA),"Perawat, Pengasuh Bayi/ Anak, Instruktur Perawat, Pekerja Sosial Medis, Perawat Lansia, Perawat Gigi, Terapis Wicara, Teknisi Radiologi Medis, Fisioterapis, Perawat Kesehatan Mental",quipper-135
Fakultas Teknik,Universitas Cendekia Abditama (UCA),"Perawat, Pengasuh Bayi/ Anak, Instruktur Perawat, Pekerja Sosial Medis, Perawat Lansia, Perawat Gigi, Terapis Wicara, Teknisi Radiologi Medis, Fisioterapis, Perawat Kesehatan Mental",quipper-135
ALL,Kampus Utama,"Jl. IPN No.2, Cipinang Besar Selatan, Jakarta Timur",quipper-136
ALL,Kampus Utama,"Jl. Curug Mekar No. 17, Yasmin, Kota Bogor, Jawa Barat, Indonesia 16113",quipper-137
ALL,Kampus Utama,"Jl. Bukit Hermon No. 1, Tidar Atas, Malang, Jawa Timur 65151",quipper-138
ALL,Kampus Utama,"Jl. Kapasari No. 95, Surabaya 60141",quipper-139
ALL,Kampus Utama,"Jl. Pumpungan III No. 29, Surabaya",quipper-140
ALL,Kampus Utama,"Jalan Perak Barat Nomor 173
Surabaya, Jawa Timur 60165",quipper-141
ALL,Universitas Ciputra Surabaya,"CitraLand CBD Boulevard, Made, Kecamatan Sambikerep, Kota Surabaya, Jawa Timur, 60219, Indonesia",quipper-142
ALL,Kampus Utama,"Jl. Ir Juanda No.70 Ciputat Timur, Tangerang Selatan, Banten, Indonesia 15419",quipper-143
ALL,Kampus Utama,"Jalan Panjaitan Nomor 3B, Bangsal, Kecamatan Pesantren, Kota Kediri, Jawa Timur 64102",quipper-144
ALL,Kampus Utama,"Sumur Batu, Babakan Madang Bogor, Jawa Barat 16810",quipper-145
ALL,Kampus Utama,Jalan Jambi 12-18 Surabaya 60241,quipper-146
ALL,Kampus Utama,"Jalan BRI Radio Dalam Nomor 17 RT 14 RW 3, Gandaria Utara, Kecamatan Kebayoran Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140",quipper-147
ALL,Kampus Utama,"Jl. Kedungmundu Raya No.18 Tembalang, Semarang",quipper-148
ALL,Kampus Utama,"Jalan Parit H. Mukhsin II, Sungai Raya, Kabupaten Kubu Raya, Kalimantan Barat 78121",quipper-149
ALL,Kampus Utama,"Jalan Terusan Rajabasa 2
Malang 65146 East Java, Indonesia",quipper-150
ALL,Kampus Utama,"Kawasan Zona Madina Dompet Dhuafa, Jalan Raya Parung Bogor KM 42 Desa Jampang, Kec. Kemang, Kab. Bogor",quipper-151
ALL,Kampus Utama,"Jl. Perunggu No. 53-54,
Harapan Mulya, Kemayoran
Jakarta Pusat 10640",quipper-152
ALL,Kampus Utama,"Jl. Yos Sudarso Kav. 87
Sunter, Jakarta Utara 14350",quipper-153
ALL,Kampus Utama,"Jl. Batan I No. 2 Lebak Bulus, Cilandak, Jakarta Selatan",quipper-154
ALL,Kampus Utama,"Jl. Parahyangan Kav. 8 Blok B No. 1 Kota Baru Parahyangan, Padalarang, Bandung Barat, Jawa Barat",quipper-155
ALL,Kampus Utama,Jl. Raya Siliwangi No. 6 Rawa Panjang Kota Bekasi - Jawa Barat,quipper-156
Fakultas Ekonomi Digital,Institut Teknologi dan Bisnis Ahmad Dahlan,"Jln. Ir H. Juanda No.77, Cireundeu, Kec. Ciputat Tim., Kota Tangerang Selatan, Banten 15419",quipper-157
Fakultas Teknik dan Desain,Institut Teknologi dan Bisnis Ahmad Dahlan,"Jln. Ir H. Juanda No.77, Cireundeu, Kec. Ciputat Tim., Kota Tangerang Selatan, Banten 15419",quipper-157
ALL,Kampus Utama,"Jl. Karapitan No. 116, Bandung, Jawa Barat",quipper-158
ALL,Kampus I Gedung HZ,"Jl. Harapan Nomor 50, Lenteng Agung
Jagakarsa, Jakarta Selatan 12610",quipper-159
ALL,Kampus II Gedung JC,"Jl. Camat Gabun 2 No.15, RT.10/RW.8, Lenteng Agung, Kec. Jagakarsa, Jakarta Selatan",quipper-159
ALL,Kampus Utama,"Jalan Raya Setu No.89 Bekasi, 17520",quipper-160
ALL,Kampus Utama,"Jalan Tampung Penyang RTA Milono Km. 6, Palangka Raya, Kalimantan Tengah 73112",quipper-161
ALL,Kampus 2,"Jalan Gunung Anyar Boulevard Nomor 1 Surabaya, Jawa Timur 60155",quipper-162
ALL,Kampus 1,"Jalan Raya Hang Tuah Nomor 5, Surabaya 60155",quipper-162
ALL,Kampus 2,"Jl. Kandang Perahu No. 8, Cirebon",quipper-163
ALL,Kampus 1,"Jl. Perjuangan No. 17, Cirebon",quipper-163
ALL,Kampus 3,"Jl. Kandang Perahu No. 45, Cirebon",quipper-163
ALL,Kampus Utama,"Jalan Matahari Nomor 1, Puhrejo, Tulungrejo, Kecamatan Pare, Kabupaten Kediri, Jawa Timur 64212",quipper-164
ALL,Kampus Utama,"Jl. Walet No.21, Sutawinangun, Cirebon",quipper-165
ALL,Kampus Utama,"Jl. Cikini Raya 73
Taman Ismail Marzuki (TIM)
Cikini – Menteng
DKI Jakarta
10330",quipper-166
ALL,Kampus Utama,"Jalan Ujang Dewa, Ujang Dewa, Nunukan Selatan, Kabupaten Nunukan, Kalimantan Utara 77482",quipper-167
ALL,Kampus Utama,"Jl. Matraman Raya No. 27, Jakarta Timur, 13140.",quipper-168
ALL,Kampus Utama,"Jalan Tanjung Pati KM. 7, Koto Tuo, Kecamatan Harau, Kabupaten Lima Puluh Kota, Sumatera Barat 26271",quipper-169
ALL,Kampus 1,"Jl. Salemba Raya No.41, RT.3/RW.5, Paseban, Kec. Senen, Jakarta Pusat",quipper-170
ALL,Kampus 2,"Jl. Salemba Tengah No. 30-32, Jakarta Pusat",quipper-170
ALL,Kampus Utama,"Jl. Raya Bojongsari, Depok, Jawa Barat 16517",quipper-171
ALL,Kampus I,"Jalan Balai Kota No. 1 Kota Pare-Pare, Sulawesi Selatan",quipper-172
ALL,Kampus II,"Jalan Pemuda No. 6, Kota Pare-Pare, Sulawesi Selatan",quipper-172
ALL,Kampus I,"Jalan Adisucipto Penfui, Lasiana, Kec. Klp. Lima, Kota Kupang, Nusa Tenggara Timur",quipper-173
ALL,Kampus II,"Jl. Prof. Dr. Herman Johanes, Lasiana, Kec. Klp. Lima, Kota Kupang, Nusa Tenggara Timur",quipper-173
ALL,Kampus Utama,"Jl. Majasem no. B2, Kota Cirebon",quipper-174
ALL,Kampus Utama,"Jl. Terusan Sekar Kemuning No. 199, Kel. Karyamulya, Kec. Kesambi, Kota Cirebon, 45135",quipper-175
ALL,Kampus Roxy,"Gedung Runata, Jl. Kyai Tapa No.99 A, RT.4/RW.16, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, 11440",quipper-176
ALL,Kampus Sudirman,"Sahid Sudirman Residence Lantai 5, Jalan Jend. Sudirman No.86, Jakarta Pusat",quipper-176
ALL,Kampus Pondok Cabe,"Jl. Kemiri Raya No.22, Pondok Cabe Udik, Kec. Pamulang, Kota Tangerang Selatan, Banten 15418",quipper-176
ALL,Kampus Taman Puring,"Jl. Gandaria III No.3, RT.7/RW.1, Taman Puring, Kec. Kebayoran Baru, Kota Jakarta Selatan 12130",quipper-176
ALL,Kampus Utama,Jl. Dr. Wahidin Sudiro Husodo No. 5-25 Yogyakarta 55224,quipper-177
ALL,Kampus Utama,"Jl. Raya Mangga Besar No. 137 - 139, Jakarta Pusat",quipper-178
ALL,Kampus Utama,Jl. Pulomas Selatan Kav. 23 Jakarta Timur,quipper-179
ALL,Kampus 1,"Jalan Malino Km. 7 Romanglompoa, Kecamatan Bontomarannu. Sungguminasa, Kabupaten Gowa, Sulawesi Selatan, 92171.",quipper-180
ALL,Kampus 2,"Desa Mappesangka & Desa Turuadae, Kecamatan Ponre, Kabupaten Bone, Sulawesi Selatan, 92765.",quipper-180
ALL,Kampus Utama,Jalan Yulius Usman Nomor 62 Malang,quipper-181
ALL,Kampus Wonorejo,"Jl. Wonorejo Utara 16 Rungkut, Surabaya",quipper-182
ALL,Kampus Nginden,"Jl. Nginden Semolo 34-36, Surabaya",quipper-182
"Fakultas Ushuluddin, Adab, dan Humaniora",Kampus Utama,"Jl. Mataram No. 1 Mangli, Jember 68136, Jawa Timur",quipper-183
Fakultas Dakwah,Kampus Utama,"Jl. Mataram No. 1 Mangli, Jember 68136, Jawa Timur",quipper-183
Fakultas Syariah,Kampus Utama,"Jl. Mataram No. 1 Mangli, Jember 68136, Jawa Timur",quipper-183
Fakultas Tarbiyah dan Ilmu Keguruan,Kampus Utama,"Jl. Mataram No. 1 Mangli, Jember 68136, Jawa Timur",quipper-183
Fakultas Ekonomi dan Bisnis Islam,Kampus Utama,"Jl. Mataram No. 1 Mangli, Jember 68136, Jawa Timur",quipper-183
ALL,Kampus 2,"Jl. Raya Karanglo Km. 2, Malang",quipper-184
ALL,Kampus 1,"Jl. Bendungan Sigura-gura no. 2, Malang",quipper-184
ALL,Kampus Utama,"Villa Puncak Tidar N-01, 65151, Malang, Jawa Timur, Indonesia",quipper-185
ALL,Kampus Utama,"Jl. Manila no. 37, Sumberece, Kec. Pesantren, Kota Kediri, Jawa Timur 64133",quipper-186
ALL,Kampus Utama,"Jl. Raya Telang, Kecamatan Kamal, Bangkalan, 69162",quipper-187
Sekolah Ilmu dan Teknologi Hayati,Kampus 1,"Jl. Ganesha no. 10, Bandung 40132",quipper-188
Fakultas Teknik Mesin dan Dirgantara,Kampus 1,"Jl. Ganesha no. 10, Bandung 40132",quipper-188
Fakultas Ilmu dan Teknologi Kebumian,Kampus 1,"Jl. Ganesha no. 10, Bandung 40132",quipper-188
Fakultas Matematika dan Ilmu Pengetahuan Alam,Kampus 1,"Jl. Ganesha no. 10, Bandung 40132",quipper-188
Sekolah Farmasi,Kampus 1,"Jl. Ganesha no. 10, Bandung 40132",quipper-188
Sekolah Bisnis dan Manajemen,Kampus 1,"Jl. Ganesha no. 10, Bandung 40132",quipper-188
Sekolah Teknik Elektro dan Informatika,Kampus 1,"Jl. Ganesha no. 10, Bandung 40132",quipper-188
Fakultas Teknik Pertambangan dan Perminyakan,Kampus 1,"Jl. Ganesha no. 10, Bandung 40132",quipper-188
Fakultas Seni Rupa dan Desain,Kampus 1,"Jl. Ganesha no. 10, Bandung 40132",quipper-188
Fakultas Teknik Sipil dan Lingkungan,Kampus 1,"Jl. Ganesha no. 10, Bandung 40132",quipper-188
Fakultas Teknologi Industri,Kampus 1,"Jl. Ganesha no. 10, Bandung 40132",quipper-188
"Sekolah Arsitek, Perencanaan dan Pengembangan Kebijakan",Kampus 1,"Jl. Ganesha no. 10, Bandung 40132",quipper-188
Sekolah Pascasarjana,Kampus 1,"Jl. Ganesha no. 10, Bandung 40132",quipper-188
Fakultas Teknik Mesin dan Dirgantara,Kampus 3,"Jl. Kebonturi, Arjawinangun Cirebon 45162",quipper-188
Fakultas Ilmu dan Teknologi Kebumian,Kampus 3,"Jl. Kebonturi, Arjawinangun Cirebon 45162",quipper-188
Fakultas Teknik Pertambangan dan Perminyakan,Kampus 3,"Jl. Kebonturi, Arjawinangun Cirebon 45162",quipper-188
Fakultas Teknologi Industri,Kampus 3,"Jl. Kebonturi, Arjawinangun Cirebon 45162",quipper-188
"Sekolah Arsitek, Perencanaan dan Pengembangan Kebijakan",Kampus 3,"Jl. Kebonturi, Arjawinangun Cirebon 45162",quipper-188
Sekolah Ilmu dan Teknologi Hayati,Kampus 2,"Jalan Let. Jen. Purn. Dr. (HC). Mashudi N0.1/ Jl. Raya Jatinangor Km 20,75 Sumedang 45363",quipper-188
Sekolah Bisnis dan Manajemen,Kampus 2,"Jalan Let. Jen. Purn. Dr. (HC). Mashudi N0.1/ Jl. Raya Jatinangor Km 20,75 Sumedang 45363",quipper-188
Sekolah Teknik Elektro dan Informatika,Kampus 2,"Jalan Let. Jen. Purn. Dr. (HC). Mashudi N0.1/ Jl. Raya Jatinangor Km 20,75 Sumedang 45363",quipper-188
Fakultas Teknik Sipil dan Lingkungan,Kampus 2,"Jalan Let. Jen. Purn. Dr. (HC). Mashudi N0.1/ Jl. Raya Jatinangor Km 20,75 Sumedang 45363",quipper-188
Fakultas Teknologi Industri,Kampus 2,"Jalan Let. Jen. Purn. Dr. (HC). Mashudi N0.1/ Jl. Raya Jatinangor Km 20,75 Sumedang 45363",quipper-188
Sekolah Bisnis dan Manajemen,Kampus 4,"TK Low Center for Executive Education, GrahaIrama 12th Floor, Jl. HR Rasuna Said Kav. 1-2, Jakarta, 12950",quipper-188
Fakultas Syariah dan Hukum,Kampus Utama,"Jl. Syeikh Abdul Rauf, Kopelma Darussalam, Banda Aceh",quipper-189
Fakultas Tarbiyah dan Keguruan,Kampus Utama,"Jl. Syeikh Abdul Rauf, Kopelma Darussalam, Banda Aceh",quipper-189
Fakultas Sains dan Teknologi,Kampus Utama,"Jl. Syeikh Abdul Rauf, Kopelma Darussalam, Banda Aceh",quipper-189
Fakultas Psikologi,Kampus Utama,"Jl. Syeikh Abdul Rauf, Kopelma Darussalam, Banda Aceh",quipper-189
Fakultas Ushuluddin dan Filsafat,Kampus Utama,"Jl. Syeikh Abdul Rauf, Kopelma Darussalam, Banda Aceh",quipper-189
Fakultas Adab dan Humaniora,Kampus Utama,"Jl. Syeikh Abdul Rauf, Kopelma Darussalam, Banda Aceh",quipper-189
Fakultas Ekonomi dan Bisnis Islam,Kampus Utama,"Jl. Syeikh Abdul Rauf, Kopelma Darussalam, Banda Aceh",quipper-189
Fakultas Dakwah dan Komunikasi,Kampus Utama,"Jl. Syeikh Abdul Rauf, Kopelma Darussalam, Banda Aceh",quipper-189
Fakultas Ilmu Sosial dan Ilmu Pemerintahan,Kampus Utama,"Jl. Syeikh Abdul Rauf, Kopelma Darussalam, Banda Aceh",quipper-189
Program Pascasarjana,Kampus Utama,"Jl. Syeikh Abdul Rauf, Kopelma Darussalam, Banda Aceh",quipper-189
Fakultas Hukum,Kampus 1,"Jl. Rs. Fatmawati, Pondok Labu, Jakarta Selatan, DKI Jakarta, 12450",quipper-190
Fakultas Teknik,Kampus 1,"Jl. Rs. Fatmawati, Pondok Labu, Jakarta Selatan, DKI Jakarta, 12450",quipper-190
Fakultas Ilmu Komputer,Kampus 1,"Jl. Rs. Fatmawati, Pondok Labu, Jakarta Selatan, DKI Jakarta, 12450",quipper-190
Fakultas Ekonomi dan Bisnis,Kampus 1,"Jl. Rs. Fatmawati, Pondok Labu, Jakarta Selatan, DKI Jakarta, 12450",quipper-190
Fakultas Kedokteran,Kampus 1,"Jl. Rs. Fatmawati, Pondok Labu, Jakarta Selatan, DKI Jakarta, 12450",quipper-190
Fakultas Ilmu Sosial dan Ilmu Politik,Kampus 1,"Jl. Rs. Fatmawati, Pondok Labu, Jakarta Selatan, DKI Jakarta, 12450",quipper-190
Fakultas Teknik,Kampus 2,"Jl. Limo Raya, Limo, Cinere, Depok",quipper-190
Fakultas Ilmu Kesehatan,Kampus 2,"Jl. Limo Raya, Limo, Cinere, Depok",quipper-190
Jurusan Agribisnis,Kampus Utama,"Jl. Raya Sejangkung Kawasan Pendidikan Tinggi, Sambas, Kalimantan Barat 79400",quipper-191
Jurusan Teknik Mesin,Kampus Utama,"Jl. Raya Sejangkung Kawasan Pendidikan Tinggi, Sambas, Kalimantan Barat 79400",quipper-191
Jurusan Manajemen Informatika,Kampus Utama,"Jl. Raya Sejangkung Kawasan Pendidikan Tinggi, Sambas, Kalimantan Barat 79400",quipper-191
ALL,Kampus Utama,"Jl. Ahmad Yani Km.06 Desa Panggung, Kec. Pelaihari, Tanah Laut, Kalimantan Selatan, 70815",quipper-192
Fakultas Ekonomi,Kampus Utama,"Jalan Willem Iskandar, Pasar V Medan Estate",quipper-193
Fakultas Ilmu Keolahragaan,Kampus Utama,"Jalan Willem Iskandar, Pasar V Medan Estate",quipper-193
Fakultas Bahasa dan Seni,Kampus Utama,"Jalan Willem Iskandar, Pasar V Medan Estate",quipper-193
Fakultas Ilmu Sosial,Kampus Utama,"Jalan Willem Iskandar, Pasar V Medan Estate",quipper-193
Fakultas Ilmu Pendidikan,Kampus Utama,"Jalan Willem Iskandar, Pasar V Medan Estate",quipper-193
Fakultas Teknik,Kampus Utama,"Jalan Willem Iskandar, Pasar V Medan Estate",quipper-193
Fakultas Matematika dan Ilmu Pengetahuan Alam,Kampus Utama,"Jalan Willem Iskandar, Pasar V Medan Estate",quipper-193
Program Pascasarjana,Kampus Utama,"Jalan Willem Iskandar, Pasar V Medan Estate",quipper-193
ALL,Kampus Utama,"Jl. Prof. Dr. Baharuddin Lopa SH, Lingkungan Talumung, Kab. Majene, Sulbar 91214",quipper-194
ALL,Kampus Utama,"Jalan Semolowaru No. 45 Surabaya, Jawa Timur",quipper-195
Fakultas Teknik,Kampus 2,"Jl. Poros Malino Km. 6, Bontomarannu. Gowa, Sulawesi Selatan. 92171",quipper-196
Fakultas Hukum,Kampus 2,"Jl. Poros Malino Km. 6, Bontomarannu. Gowa, Sulawesi Selatan. 92171",quipper-196
Fakultas Peternakan,Kampus 3,"Jl. Jend. Sudirman No.176, Pangkajene, Maritengngae, Kabupaten Sidenreng Rappang, 91611, Sulawesi Selatan",quipper-196
Fakultas Kedokteran Gigi,Kampus 1,"Jl. Perintis Kemerdekaan Km. 10, Kota Makassar, Sulawesi Selatan 90245",quipper-196
Fakultas Ilmu Budaya,Kampus 1,"Jl. Perintis Kemerdekaan Km. 10, Kota Makassar, Sulawesi Selatan 90245",quipper-196
Fakultas Ilmu Sosial dan Ilmu Politik,Kampus 1,"Jl. Perintis Kemerdekaan Km. 10, Kota Makassar, Sulawesi Selatan 90245",quipper-196
Fakultas Kehutanan,Kampus 1,"Jl. Perintis Kemerdekaan Km. 10, Kota Makassar, Sulawesi Selatan 90245",quipper-196
Fakultas Kesehatan Masyarakat,Kampus 1,"Jl. Perintis Kemerdekaan Km. 10, Kota Makassar, Sulawesi Selatan 90245",quipper-196
Fakultas Kedokteran,Kampus 1,"Jl. Perintis Kemerdekaan Km. 10, Kota Makassar, Sulawesi Selatan 90245",quipper-196
Fakultas Peternakan,Kampus 1,"Jl. Perintis Kemerdekaan Km. 10, Kota Makassar, Sulawesi Selatan 90245",quipper-196
